中公高科,SH603860,29.15
吉祥航空,SH603885,14.91
威创股份,SZ002308,9.53
恒基达鑫,SZ002492,5.45
先锋电子,SZ002767,16.95
光库科技,SZ300620,28.5
中原证券,SH601375,6.07
未名医药,SZ002581,13.48
利君股份,SZ002651,6.07
经纬电材,SZ300120,10.7
中视传媒,SH600088,12.02
国旅联合,SH600358,5.99
恒为科技,SH603496,27.34
圣邦股份,SZ300661,78.71
晋亿实业,SH601002,7.93
龙蟠科技,SH603906,13.18
博实股份,SZ002698,9.92
恒泰艾普,SZ300157,5.94
鹏鹞环保,SZ300664,17.18
金发科技,SH600143,5.92
恒顺醋业,SH600305,9.82
中海油服,SH601808,10.51
安凯客车,SZ000868,5.89
科力远,SH600478,5.82
国元证券,SZ000728,9.05
星辉娱乐,SZ300043,5.17
安信信托,SH600816,12.24
晨化股份,SZ300610,13.5
元祖股份,SH603886,17.95
联合光电,SZ300691,46.42
唐德影视,SZ300426,17.72
光力科技,SZ300480,13.24
昊华能源,SH601101,7.53
勘设股份,SH603458,60.11
合力科技,SH603917,21.91
东方通,SZ300379,10.63
电连技术,SZ300679,78.32
东方航空,SH600115,7.44
华胜天成,SH600410,9.23
金牛化工,SH600722,6.16
海峡环保,SH603817,9.22
北信源,SZ300352,3.68
中国银河,SH601881,9.78
益丰药房,SH603939,43.27
北玻股份,SZ002613,3.06
新开源,SZ300109,32.44
新日股份,SH603787,14.62
七匹狼,SZ002029,8.5
昆仑万维,SZ300418,22.46
中毅达B,SH900906,0.242
佛燃股份,SZ002911,21.16
楚天科技,SZ300358,10.86
鹏辉能源,SZ300438,24.17
财通证券,SH601108,15.02
傲农生物,SH603363,15.02
千方科技,SZ002373,12.6
名臣健康,SZ002919,25.77
中青宝,SZ300052,12.5
江丰电子,SZ300666,42.86
润禾材料,SZ300727,27.99
有研新材,SH600206,8.91
首旅酒店,SH600258,29.68
中环环保,SZ300692,30.78
创意信息,SZ300366,9.4
朗科智能,SZ300543,21.08
神宇股份,SZ300563,21.68
科林环保,SZ002499,18.07
海辰药业,SZ300584,37.16
立昂技术,SZ300603,28.55
上海石化,SH600688,5.79
睿能科技,SH603933,34.11
特一药业,SZ002728,16.72
拓尔思,SZ300229,12.04
山东赫达,SZ002810,21.01
友讯达,SZ300514,28.9
博创科技,SZ300548,36.38
百华悦邦,SZ300736,36.95
百花村,SH600721,7.25
方大集团,SZ000055,7.26
蓝帆医疗,SZ002382,14.53
东方财富,SZ300059,12.82
佳力图,SH603912,19.9
*ST沈机,SZ000410,9.14
意华股份,SZ002897,32.38
光电股份,SH600184,14.87
江苏银行,SH600919,7.43
亚邦股份,SH603188,13.12
延江股份,SZ300658,24.78
江苏有线,SH600959,7.36
白银有色,SH601212,5.72
蓝晓科技,SZ300487,22.0
万通地产,SH600246,4.04
众合科技,SZ000925,10.52
朗玛信息,SZ300288,21.05
广哈通信,SZ300711,20.3
一拖股份,SH601038,6.41
乐通股份,SZ002319,16.01
远方信息,SZ300306,13.66
迈克生物,SZ300463,21.63
中文传媒,SH600373,15.11
威海广泰,SZ002111,11.16
国星光电,SZ002449,17.53
同大股份,SZ300321,15.93
安迪苏,SH600299,11.85
金证股份,SH600446,13.45
祥和实业,SH603500,20.54
奇正藏药,SZ002287,28.54
易联众,SZ300096,10.24
博济医药,SZ300404,13.48
南方汇通,SZ000920,7.86
太极股份,SZ002368,21.12
红墙股份,SZ002809,25.87
杭州高新,SZ300478,35.25
弘业股份,SH600128,8.54
广东榕泰,SH600589,5.44
阿科力,SH603722,27.91
国泰集团,SH603977,10.91
深大通,SZ000038,18.66
长城影视,SZ002071,9.3
萃华珠宝,SZ002731,14.03
新易盛,SZ300502,22.46
太极实业,SH600667,6.86
北化股份,SZ002246,9.16
凯伦股份,SZ300715,28.3
科华控股,SH603161,24.28
理工环科,SZ002322,15.2
科远股份,SZ002380,14.48
诚邦股份,SH603316,11.32
西王食品,SZ000639,15.1
大博医疗,SZ002901,27.85
新南洋,SH600661,26.21
艾迪精密,SH603638,27.62
齐峰新材,SZ002521,8.97
亚光科技,SZ300123,10.48
创业黑马,SZ300688,36.7
超声电子,SZ000823,8.93
天玑科技,SZ300245,11.83
浪潮软件,SH600756,13.95
新凤鸣,SH603225,35.42
长春高新,SZ000661,162.95
江特电机,SZ002176,10.27
中设股份,SZ002883,42.8
博世科,SZ300422,13.21
春秋电子,SH603890,29.99
长安汽车,SZ000625,11.7
通裕重工,SZ300185,2.19
江苏舜天,SH600287,6.52
浙数文化,SH600633,12.99
雅克科技,SZ002409,18.65
迪森股份,SZ300335,14.35
怡达股份,SZ300721,26.67
巨星科技,SZ002444,11.41
洪汇新材,SZ002802,22.23
理邦仪器,SZ300206,6.44
四方精创,SZ300468,31.51
久其软件,SZ002279,10.65
森远股份,SZ300210,4.97
华鹏飞,SZ300350,6.4
北方华创,SZ002371,28.09
美思德,SH603041,18.23
美盈森,SZ002303,6.28
兴齐眼药,SZ300573,19.62
江龙船艇,SZ300589,15.39
弘信电子,SZ300657,31.55
华鑫股份,SH600621,11.12
燕京啤酒,SZ000729,6.95
桂林旅游,SZ000978,7.64
乾照光电,SZ300102,7.61
中远海能,SH600026,5.5
光大嘉宝,SH600622,13.81
泛微网络,SH603039,69.86
莱绅通灵,SH603900,26.81
永安药业,SZ002365,28.02
多氟多,SZ002407,17.24
天顺股份,SZ002800,23.31
超频三,SZ300647,14.73
华能国际,SH600011,6.02
羚锐制药,SH600285,8.42
永艺股份,SH603600,10.83
奇精机械,SH603677,18.05
苏常柴A,SZ000570,4.84
张裕A,SZ000869,35.18
奥飞娱乐,SZ002292,10.87
皖美菱B,SZ200521,3.61
宝通科技,SZ300031,14.57
葛洲坝,SH600068,8.39
光明地产,SH600708,7.2
常熟银行,SH601128,7.18
招商公路,SZ001965,9.54
生意宝,SZ002095,39.3
中新药业,SH600329,12.96
广电网络,SH600831,7.07
诚意药业,SH603811,24.88
克来机电,SH603960,24.93
紫光股份,SZ000938,56.87
川润股份,SZ002272,4.74
方直科技,SZ300235,9.49
汇中股份,SZ300371,17.73
开润股份,SZ300577,58.15
诚迈科技,SZ300598,20.08
长电科技,SH600584,17.51
设计总院,SH603357,18.74
新大洲A,SZ000571,4.66
天华超净,SZ300390,5.82
中国国贸,SH600007,14.97
海欣股份,SH600851,10.39
天瑞仪器,SZ300165,5.78
国机汽车,SH600335,9.1
神马股份,SH600810,9.11
中信重工,SH601608,3.41
莎普爱思,SH603168,11.44
保隆科技,SH603197,39.67
清源股份,SH603628,10.31
必康股份,SZ002411,24.98
富邦股份,SZ300387,14.75
碳元科技,SH603133,25.8
北陆药业,SZ300016,11.29
力源信息,SZ300184,10.1
天孚通信,SZ300394,15.85
瑞泰科技,SZ002066,7.8
广联达,SZ002410,18.87
赛升药业,SZ300485,23.41
天目药业,SH600671,23.0
汇金股份,SZ300368,6.64
宝信软件,SH600845,21.79
东珠景观,SH603359,30.51
东宏股份,SH603856,16.29
兴化股份,SZ002109,6.51
南方轴承,SZ002553,7.59
绿康生化,SZ002868,19.65
丝路视觉,SZ300556,17.44
CSSW传媒,SZ399810,3129.15
人福医药,SH600079,15.06
联创光电,SH600363,9.64
联化科技,SZ002250,9.64
三峡水利,SH600116,7.48
乐惠国际,SH603076,27.59
江化微,SH603078,45.78
深圳新星,SH603978,67.02
微光股份,SZ002801,26.72
阳光电源,SZ300274,14.96
敦煌种业,SH600354,6.3
新华文轩,SH601811,11.57
兴业矿业,SZ000426,10.59
东吴证券,SH601555,8.37
康惠制药,SH603139,20.94
顾家家居,SH603816,60.57
罗平锌电,SZ002114,15.65
澳洋顺昌,SZ002245,8.37
兆驰股份,SZ002429,3.13
惠威科技,SZ002888,21.93
卫宁健康,SZ300253,8.3
诺邦股份,SH603238,18.59
大千生态,SH603955,30.81
新宁物流,SZ300013,12.42
长海股份,SZ300196,11.33
香江控股,SH600162,3.07
爱施德,SZ002416,8.18
英派斯,SZ002899,21.34
尔康制药,SZ300267,5.09
三峡新材,SH600293,7.07
创业低波,SZ399692,2633.16
无锡银行,SH600908,7.65
华扬联众,SH603825,30.57
海川智能,SZ300720,24.57
联环药业,SH600513,7.58
经纬纺机,SZ000666,16.61
先锋新材,SZ300163,4.49
深证文化,SZ399654,3246.87
黄河旋风,SH600172,7.36
上海家化,SH600315,34.11
中油工程,SH600339,4.43
金龙汽车,SH600686,11.95
顶点软件,SH603383,38.65
天赐材料,SZ002709,47.38
三丰智能,SZ300276,11.9
华舟应急,SZ300527,22.34
华纺股份,SH600448,4.38
航天长峰,SH600855,11.74
梅轮电梯,SH603321,10.2
常山北明,SZ000158,7.35
启迪桑德,SZ000826,27.58
证通电子,SZ002197,10.28
双星新材,SZ002585,5.83
莱美药业,SZ300006,5.8
新宙邦,SZ300037,20.36
三诺生物,SZ300298,18.97
蓝丰生化,SZ002513,8.69
天铁股份,SZ300587,20.19
江西长运,SH600561,7.11
北大荒,SH600598,9.97
浪潮信息,SZ000977,17.13
宁波银行,SZ002142,19.91
翔鹭钨业,SZ002842,39.73
富临精工,SZ300432,15.61
深次新股,SZ399678,875.62
跨境通,SZ002640,16.9
凯莱英,SZ002821,51.9
长荣股份,SZ300195,14.06
吴江银行,SH603323,8.28
福斯特,SH603806,31.59
围海股份,SZ002586,8.29
贝肯能源,SZ002828,20.62
达志科技,SZ300530,30.46
华东电脑,SH600850,14.89
至正股份,SH603991,21.87
广聚能源,SZ000096,13.69
木林森,SZ002745,38.1
真视通,SZ002771,13.54
华润双鹤,SH600062,21.57
凯盛科技,SH600552,6.69
瑞和股份,SZ002620,8.05
伊力特,SH600197,21.11
内蒙一机,SH600967,11.99
正裕工业,SH603089,19.79
电魂网络,SH603258,23.82
登海种业,SZ002041,10.54
理工光科,SZ300557,30.57
华谊集团,SH600623,9.18
东方证券,SH600958,13.14
泰瑞机器,SH603289,14.34
视觉中国,SZ000681,22.08
东北证券,SZ000686,7.83
劲嘉股份,SZ002191,7.87
智能自控,SZ002877,16.94
京泉华,SZ002885,28.67
华谊兄弟,SZ300027,9.2
万邦达,SZ300055,15.7
汉得信息,SZ300170,13.1
西部资源,SH600139,5.17
新黄浦,SH600638,15.5
中国波指,SH000188,27.32
江河集团,SH601886,8.89
美锦能源,SZ000723,6.32
秦川机床,SZ000837,5.09
大庆华科,SZ000985,15.25
新和成,SZ002001,38.18
瑞尔特,SZ002790,21.53
三维丝,SZ300056,5.12
金冠电气,SZ300510,26.76
万通智控,SZ300643,10.21
腾邦国际,SZ300178,12.6
名家汇,SZ300506,18.85
数字认证,SZ300579,39.05
中国交建,SH601800,12.46
皖新传媒,SH601801,8.67
乔治白,SZ002687,6.18
同兴达,SZ002845,19.95
上海凯宝,SZ300039,6.17
日科化学,SZ300214,4.93
华鲁恒升,SH600426,17.04
红日药业,SZ300026,3.76
京天利,SZ300399,15.08
九典制药,SZ300705,22.45
中关村60,SZ399697,4346.48
创业板EW,SZ399635,1723.49
航发科技,SH600391,14.65
大唐发电,SH601991,3.7
柳工,SZ000528,9.2
幸福蓝海,SZ300528,10.99
新华金牛,SH000976,5815.9
瑞贝卡,SH600439,5.43
南京银行,SH601009,9.01
凤凰B股,SH900916,0.724
南京港,SZ002040,10.86
韵达股份,SZ002120,41.48
卓翼科技,SZ002369,7.23
蓝黛传动,SZ002765,7.24
苏常柴B,SZ200570,3.59
蓝英装备,SZ300293,9.04
180运输,SH000027,1204.55
深互联EW,SZ399677,3165.0
互联金融,SZ399805,2606.83
上海环境,SH601200,19.54
新华保险,SH601336,51.94
菲林格尔,SH603226,23.26
海鸥股份,SH603269,29.92
国风塑业,SZ000859,3.56
华工科技,SZ000988,14.28
云南旅游,SZ002059,7.12
西仪股份,SZ002265,10.59
美亚柏科,SZ300188,21.4
雪榕生物,SZ300511,19.4
鲁商置业,SH600223,3.5
先达股份,SH603086,31.36
景峰医药,SZ000908,5.19
银轮股份,SZ002126,8.79
千红制药,SZ002550,5.27
仙坛股份,SZ002746,17.5
数码科技,SZ300079,3.48
同有科技,SZ300302,8.68
巨化股份,SH600160,10.31
格力地产,SH600185,5.13
天雁B股,SH900946,0.34
水晶光电,SZ002273,18.87
伊之密,SZ300415,15.49
深高速,SH600548,8.44
苏垦农发,SH601952,11.76
宏昌电子,SH603002,5.05
九华旅游,SH603199,26.99
大亚圣象,SZ000910,21.8
安硕信息,SZ300380,16.88
海立股份,SH600619,9.98
金陵饭店,SH601007,9.93
艾华集团,SH603989,33.2
宝馨科技,SZ002514,6.61
燕塘乳业,SZ002732,25.04
亿联网络,SZ300628,111.3
中创高新,SZ399652,1876.54
物产中大,SH600704,6.55
剑桥科技,SH603083,34.4
金桥B股,SH900911,1.302
中成股份,SZ000151,9.73
金河生物,SZ002688,6.52
万顺股份,SZ300057,8.19
国药一致,SZ000028,54.63
泰山石油,SZ000554,6.41
兴蓉环境,SZ000598,4.83
赣能股份,SZ000899,4.82
杭锅股份,SZ002534,9.57
华通医药,SZ002758,8.05
海油工程,SH600583,6.26
中国国航,SH601111,12.56
禾望电气,SH603063,14.19
恒通股份,SH603223,17.49
隆鑫通用,SH603766,6.35
农产品,SZ000061,6.31
东南网架,SZ002135,6.26
深南股份,SZ002417,11.1
佳隆股份,SZ002495,3.16
东方国信,SZ300166,14.2
深互联网,SZ399675,2708.54
华银电力,SH600744,3.11
综艺股份,SH600770,6.19
德创环保,SH603177,15.59
云铝股份,SZ000807,7.8
广济药业,SZ000952,12.51
中工国际,SZ002051,15.5
深康佳B,SZ200016,3.1
华星创业,SZ300025,4.63
贝达药业,SZ300558,54.75
三德科技,SZ300515,9.35
深冷股份,SZ300540,18.57
华瑞股份,SZ300626,28.08
赛意信息,SZ300687,41.22
创业新兴,SZ399643,1912.74
中储股份,SH600787,9.05
庞大集团,SH601258,2.24
玲珑轮胎,SH601966,18.06
宝钢包装,SH601968,4.49
高争民爆,SZ002827,15.8
欣旺达,SZ300207,9.05
广生堂,SZ300436,25.0
博士眼镜,SZ300622,20.2
天宇股份,SZ300702,31.72
兴业银行,SH601166,17.72
上海沪工,SH603131,17.69
穗恒运A,SZ000531,6.63
皖能电力,SZ000543,4.46
广电运通,SZ002152,6.66
川大智胜,SZ002253,15.47
鹭燕医药,SZ002788,26.3
古鳌科技,SZ300551,20.12
太龙药业,SH600222,4.34
上海机电,SH600835,21.67
王府井,SH600859,19.66
博瑞传播,SH600880,4.32
雷曼股份,SZ300162,6.5
华虹计通,SZ300330,8.58
康斯特,SZ300445,12.95
采掘指数,SZ399120,0.0
中国石化,SH600028,6.31
广汇能源,SH600256,4.26
新华百货,SH600785,21.02
广汽集团,SH601238,21.06
*ST大化B,SH900951,0.635
深圳华强,SZ000062,18.92
佛慈制药,SZ002644,10.66
奥士康,SZ002913,33.61
新开普,SZ300248,10.48
南华仪器,SZ300417,19.22
全信股份,SZ300447,14.88
优德精密,SZ300549,16.96
金融科技,SZ399699,2639.76
中闽能源,SH600163,4.11
铜峰电子,SH600237,4.12
澳柯玛,SH600336,4.17
栖霞建设,SH600533,4.12
和邦生物,SH603077,2.08
神奇B股,SH900904,1.033
上工B股,SH900924,0.836
徐工机械,SZ000425,4.12
云投生态,SZ002200,8.31
舜喆B,SZ200168,2.06
运达科技,SZ300440,8.24
陕西黑猫,SH601015,8.13
君禾股份,SH603617,18.13
哈森股份,SH603958,10.22
平潭发展,SZ000592,4.08
爱仕达,SZ002403,10.17
海欣食品,SZ002702,4.08
华能水电,SH600025,4.0
重庆路桥,SH600106,3.99
中远海控,SH601919,5.96
至纯科技,SH603690,14.07
锦投B股,SH900914,1.192
金溢科技,SZ002869,25.77
东沣B,SZ200160,1.99
东方网力,SZ300367,13.85
IT指数,SZ399239,1655.6
爱建集团,SH600643,11.63
汇嘉时代,SH603101,11.6
超图软件,SZ300036,13.6
金卡智能,SZ300349,33.2
西藏珠峰,SH600338,34.3
申能股份,SH600642,5.73
井神股份,SH603299,9.49
天健集团,SZ000090,9.48
惠天热电,SZ000692,3.85
美利云,SZ000815,13.5
东方园林,SZ002310,17.21
广田集团,SZ002482,7.61
富奥B,SZ200030,5.7
银江股份,SZ300020,9.59
海达股份,SZ300320,7.7
雷迪克,SZ300652,22.89
创业板50,SZ399673,1422.57
山西汾酒,SH600809,58.47
中国中铁,SH601390,7.46
珀莱雅,SH603605,24.57
珠江啤酒,SZ002461,9.32
国睿科技,SH600562,17.12
方正科技,SH600601,2.83
九洲药业,SH603456,17.21
东阿阿胶,SZ000423,62.53
绵石投资,SZ000609,8.63
汉威科技,SZ300007,11.48
清水源,SZ300437,14.29
今天国际,SZ300532,22.62
科研指数,SZ399243,1749.15
文化指数,SZ399248,1411.78
国金证券,SH600109,8.19
好当家,SH600467,2.78
华脉科技,SH603042,22.3
荣晟环保,SH603165,44.08
苏博特,SH603916,13.82
外高B股,SH900912,1.403
国脉科技,SZ002093,8.31
美邦服饰,SZ002269,2.8
兄弟科技,SZ002562,13.82
晨曦航空,SZ300581,25.26
汇纳科技,SZ300609,25.13
沪宁股份,SZ300669,19.23
380信息,SH000111,5086.1
500信息,SH000858,5958.31
同仁堂,SH600085,31.99
金山股份,SH600396,2.67
北京城乡,SH600861,8.17
广日股份,SH600894,8.17
中国重工,SH601989,5.43
二三四五,SZ002195,5.45
汇金科技,SZ300561,32.39
西藏药业,SH600211,28.9
山东出版,SH601019,10.41
振江股份,SH603507,28.59
柯利达,SH603828,7.77
通程控股,SZ000419,5.31
鄂武商A,SZ000501,15.86
华信国际,SZ002018,5.21
富森美,SZ002818,26.34
一致B,SZ200028,34.16
宋城演艺,SZ300144,18.5
新华传媒,SH600825,5.11
宁波港,SH601018,5.14
四川九洲,SZ000801,5.13
峨眉山A,SZ000888,10.33
巨轮智能,SZ002031,2.58
轴研科技,SZ002046,7.68
宁波东力,SZ002164,7.69
焦点科技,SZ002315,17.95
伟隆股份,SZ002871,28.4
阳普医疗,SZ300030,7.6
双林股份,SZ300100,12.83
浦发银行,SH600000,12.46
赣粤高速,SH600269,4.92
百利电气,SH600468,4.98
神奇制药,SH600613,7.52
东方明珠,SH600637,14.88
安德利,SH603031,22.14
合肥百货,SZ000417,7.42
远大控股,SZ000626,10.06
宝新能源,SZ000690,7.41
康强电子,SZ002119,17.28
富安娜,SZ002327,10.08
万和电气,SZ002543,24.82
尚荣医疗,SZ002551,7.42
信立泰,SZ002294,38.54
泰尔股份,SZ002347,4.86
新北洋,SZ002376,14.73
机器人,SZ300024,16.98
津膜科技,SZ300334,9.7
太极集团,SH600129,14.3
龙净环保,SH600388,14.23
湖南海利,SH600731,7.19
华安证券,SH600909,7.19
九牧王,SH601566,14.36
中国电建,SH601669,7.09
中国核电,SH601985,7.1
莱克电气,SH603355,33.53
恒宝股份,SZ002104,7.03
申通快递,SZ002468,23.43
恒锋信息,SZ300605,21.34
正元智慧,SZ300645,28.73
新世界,SH600628,9.3
梅花生物,SH600873,4.65
宏发股份,SH600885,41.5
博迈科,SH603727,18.48
湖北广电,SZ000665,9.16
模塑科技,SZ000700,4.68
佳士科技,SZ300193,6.94
浩丰科技,SZ300419,6.91
太安堂,SZ002433,7.58
长青集团,SZ002616,7.66
三川智慧,SZ300066,3.79
阳谷华泰,SZ300121,11.62
康跃科技,SZ300391,11.45
迪瑞医疗,SZ300396,37.7
星徽精密,SZ300464,7.66
金融指数,SZ399190,0.0
中青旅,SH600138,22.32
福耀玻璃,SH600660,26.2
四通股份,SH603838,11.28
麦迪科技,SH603990,32.99
奥特佳,SZ002239,3.63
雏鹰农牧,SZ002477,3.76
卫光生物,SZ002880,44.53
金太阳,SZ300606,22.28
信息等权,SH000077,3857.14
上海梅林,SH600073,7.01
华铁科技,SH603300,7.14
信捷电气,SH603416,24.87
浙商中拓,SZ000906,7.22
华天科技,SZ002185,7.12
盛路通信,SZ002446,7.08
骅威文化,SZ002502,7.22
深赛格B,SZ200058,3.52
宋都股份,SH600077,3.46
龙宇燃油,SH603003,10.48
维格娜丝,SH603518,20.33
中化岩土,SZ002542,6.98
电光科技,SZ002730,10.39
亿纬锂能,SZ300014,16.91
中环装备,SZ300140,10.23
美康生物,SZ300439,17.18
创业创新,SZ399018,3036.89
科技100R,SZ399607,1741.79
南京高科,SH600064,13.34
正源股份,SH600321,3.29
京能电力,SH600578,3.33
盛洋科技,SH603703,10.07
康普顿,SH603798,13.26
金融街,SZ000402,10.1
商业指数,SH000005,2966.1
香溢融通,SH600830,6.33
喜临门,SH603008,16.17
鼎信通讯,SH603421,19.57
恒林股份,SH603661,54.96
思源电气,SZ002028,16.2
诺普信,SZ002215,6.52
向日葵,SZ300111,3.21
麦捷科技,SZ300319,6.4
中科创达,SZ300496,25.68
安防产业,SZ399693,3037.82
天士力,SH600535,33.87
新潮能源,SH600777,3.12
华锦股份,SZ000059,9.39
东方市场,SZ000301,6.14
长源电力,SZ000966,3.15
沧州明珠,SZ002108,9.47
拓邦股份,SZ002139,9.37
大洋电机,SZ002249,6.21
贵州百灵,SZ002424,12.3
亚泰国际,SZ002811,15.41
欧比特,SZ300053,12.38
聚飞光电,SZ300303,3.13
澄天伟业,SZ300689,31.42
太原重工,SH600169,3.05
太平洋,SH601099,3.04
中洲控股,SZ000042,14.99
中鼎股份,SZ000887,15.25
星期六,SZ002291,6.03
大北农,SZ002385,6.11
杰赛科技,SZ002544,12.05
桂发祥,SZ002820,21.13
深南电路,SZ002916,61.0
神州泰岳,SZ300002,6.12
创业高贝,SZ399694,2139.01
计算机指,SZ399363,4025.16
天富能源,SH600509,5.93
湖北宜化,SZ000422,2.95
隆平高科,SZ000998,23.17
金智科技,SZ002090,17.72
汉缆股份,SZ002498,2.96
赞宇科技,SZ002637,8.7
特力B,SZ200025,8.67
三五互联,SZ300051,8.88
朗源股份,SZ300175,5.78
300运输,SH000957,1585.59
300运输,SZ399957,1585.59
中证传媒,SZ399971,1598.38
安源煤业,SH600397,2.88
中证信息,SH000935,4056.72
国证传媒,SZ399434,2895.95
国证油气,SZ399439,1828.74
创业基础,SZ399640,1606.9
深成信息,SZ399687,2312.29
中证信息,SZ399935,4056.72
中华企业,SH600675,5.57
交运股份,SH600676,5.57
新城控股,SH601155,33.77
上海天洋,SH603330,27.94
长久物流,SH603569,21.92
老百姓,SH603883,56.8
鄂资B股,SH900936,1.095
顺威股份,SZ002676,5.59
新宝股份,SZ002705,10.92
网宿科技,SZ300017,11.13
嘉寓股份,SZ300117,5.48
隆华节能,SZ300263,5.52
上证高新,SH000131,1412.43
中证国安,SZ399813,4270.81
航天机电,SH600151,5.39
天房发展,SH600322,5.22
晋西车轴,SH600495,5.15
中航资本,SH600705,5.3
悦达投资,SH600805,5.28
口子窖,SH603589,42.99
机电B股,SH900925,2.086
深天马A,SZ000050,15.9
鲁泰A,SZ000726,10.3
安科瑞,SZ300286,15.42
世茂股份,SH600823,5.08
拓普集团,SH601689,20.25
豪能股份,SH603809,29.92
桃李面包,SH603866,39.88
西安旅游,SZ000610,9.85
海思科,SZ002653,9.95
银河磁体,SZ300127,14.85
创业300,SZ399012,2443.25
创业专利,SZ399691,2673.54
中原高速,SH600020,4.71
北方导航,SH600435,9.5
陆家嘴,SH600663,18.67
通策医疗,SH600763,33.9
龙建股份,SH600853,4.78
银都股份,SH603277,14.18
杰克股份,SH603337,47.36
华峰氨纶,SZ002064,4.79
路畅科技,SZ002813,23.49
宝硕股份,SH600155,9.2
风神股份,SH600469,4.5
中国建筑,SH601668,8.98
金桥信息,SH603918,13.38
新洋丰,SZ000902,9.24
勤上股份,SZ002638,4.61
众兴菌业,SZ002772,9.15
南大光电,SZ300346,22.91
深医药EW,SZ399676,2411.16
晶方科技,SH603005,26.58
中设集团,SH603018,25.82
石大胜华,SH603026,17.12
上海洗霸,SH603200,34.99
中航飞机,SZ000768,13.25
南天信息,SZ000948,8.83
海亮股份,SZ002203,8.69
大华股份,SZ002236,26.12
康盛股份,SZ002418,8.8
捷成股份,SZ300182,8.73
炬华科技,SZ300360,8.54
华凯创意,SZ300592,13.29
大烨智能,SZ300670,17.63
中证TMT,SH000998,1841.35
白云山,SH600332,24.67
老凤祥,SH600612,41.76
中国中冶,SH601618,4.11
如通股份,SH603036,12.68
法兰泰克,SH603966,12.68
中国海诚,SZ002116,8.2
飞凯材料,SZ300398,16.89
诺德股份,SH600110,7.85
恒生电子,SH600570,44.45
苏宁环球,SZ000718,4.06
苏宁易购,SZ002024,12.0
拓日新能,SZ002218,4.0
金亚科技,SZ300028,3.97
中证军工,SZ399967,7431.28
武汉控股,SH600168,7.6
兰生股份,SH600826,11.33
百傲化学,SH603360,19.32
中信海直,SZ000099,7.76
浙富控股,SZ002266,3.88
中高企债,SH000833,173.03
中创EW,SZ399660,2254.17
深A医药,SZ399674,1908.1
证券公司,SZ399975,685.63
欧普康视,SZ300595,48.55
透景生命,SZ300642,84.28
双一科技,SZ300690,44.6
爱乐达,SZ300696,45.99
商务指数,SZ399242,1611.5
慈文传媒,SZ002343,32.49
世纪华通,SZ002602,32.14
葵花药业,SZ002737,31.06
吉宏股份,SZ002803,38.59
沪互联+,SH000162,2373.53
500波动,SH000804,10916.7
领先行业,SH000996,9411.04
中盘成长,SZ399374,4192.25
中创低波,SZ399665,1727.62
同和药业,SZ300636,25.97
地产指数,SH000006,7319.32
300信息,SH000915,2170.21
军工指数,SZ399959,1002.39
新宏泰,SH603016,19.91
游族网络,SZ002174,20.48
星网锐捷,SZ002396,18.95
欧菲科技,SZ002456,19.9
金轮股份,SZ002722,21.17
华阳集团,SZ002906,18.82
金石东方,SZ300434,20.52
中关村A,SZ399422,2858.49
上证信息,SH000039,3156.86
380红利,SH000150,8458.08
凤凰光学,SH600071,16.21
华泰证券,SH601688,16.79
广州酒家,SH603043,17.42
广发证券,SZ000776,16.2
露笑科技,SZ002617,15.61
光莆股份,SZ300632,17.46
成长40,SZ399326,4805.0
新硬件,SZ399360,3762.7
1000信息,SZ399388,3521.18
新华医疗,SH600587,13.38
大参林,SH603233,42.17
诚志股份,SZ000990,15.25
福晶科技,SZ002222,14.99
桂林三金,SZ002275,14.75
力盛赛车,SZ002858,28.49
江铃B,SZ200550,14.99
同益股份,SZ300538,28.8
吉大通信,SZ300597,14.21
创业板综,SZ399102,1960.93
SME价值R,SZ399605,824.85
CSSW证券,SZ399707,5593.32
汇通能源,SH600605,12.58
康隆达,SH603665,37.61
兴业股份,SH603928,13.27
黄山B股,SH900942,1.219
宏达高科,SZ002144,12.21
科伦药业,SZ002422,24.86
上证工业,SH000034,2250.29
皖通高速,SH600012,10.71
健康元,SH600380,11.38
天目湖,SH603136,33.82
金鸿顺,SH603922,22.57
盛通股份,SZ002599,11.7
苏奥传感,SZ300507,21.33
江苏雷利,SZ300660,57.25
公用等权,SH000079,1954.82
上民红利,SH000153,2751.2
国证交运,SZ399433,2051.59
五矿发展,SH600058,10.25
航天动力,SH600343,9.7
博通股份,SH600455,30.8
氯碱化工,SH600618,10.13
天津港,SH600717,9.84
利群股份,SH601366,9.56
南方传媒,SH601900,10.04
人民网,SH603000,9.71
南威软件,SH603636,9.67
华荣股份,SH603855,9.85
福星股份,SZ000926,10.48
盛讯达,SZ300518,49.93
飞鹿股份,SZ300665,20.75
央视文化,SZ399557,1742.29
财富大盘,SZ399940,5461.62
信息安全,SZ399994,1431.9
首开股份,SH600376,8.97
外高桥,SH600648,17.62
广泽股份,SH600882,8.79
贵广网络,SH600996,9.16
智慧松德,SZ300173,7.9
东软载波,SZ300183,13.68
永清环保,SZ300187,10.1
科斯伍德,SZ300192,7.52
纳川股份,SZ300198,5.99
恒顺众昇,SZ300208,10.9
佳讯飞鸿,SZ300213,6.05
金力泰,SZ300225,10.95
金城医药,SZ300233,16.88
开尔新材,SZ300234,7.86
美晨生态,SZ300237,12.05
冠昊生物,SZ300238,18.92
飞力达,SZ300240,10.96
